App ID,App names,Country,Date,Ad Exchange impressions,Ad Exchange clicks,Ad Exchange CTR,Ad Exchange revenue ($),Ad Exchange average eCPM ($),Ad Exchange ad requests,Ad Exchange match rate,Ad Exchange CPC ($),Ad Exchange delivery rate
com.calendar.schedule.taskapp,Calender,Denmark,3/22/25,5,0,0.00%,0.08,15.74,8,100.00%,0.00,62.50%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/15/25,13,4,30.77%,0.26,20.28,19,100.00%,0.07,68.42%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/18/25,6,1,16.67%,0.25,41.53,14,100.00%,0.25,42.86%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/19/25,9,2,22.22%,0.03,3.19,18,100.00%,0.01,50.00%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/20/25,19,9,47.37%,0.04,2.30,44,100.00%,0.00,43.18%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/21/25,7,1,14.29%,0.02,2.24,21,100.00%,0.02,33.33%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/22/25,34,8,23.53%,0.10,3.06,74,100.00%,0.01,45.95%
com.calendar.schedule.taskapp,Calender,Dominican Republic,3/23/25,26,9,34.62%,0.06,2.42,58,100.00%,0.01,44.83%
com.calendar.schedule.taskapp,Calender,Ecuador,3/15/25,4,1,25.00%,0.00,0.32,13,92.31%,0.00,30.77%
com.calendar.schedule.taskapp,Calender,Ecuador,3/16/25,7,1,14.29%,0.06,8.35,9,100.00%,0.06,77.78%
com.calendar.schedule.taskapp,Calender,Ecuador,3/18/25,25,4,16.00%,0.14,5.76,42,100.00%,0.04,59.52%
com.calendar.schedule.taskapp,Calender,Ecuador,3/19/25,4,1,25.00%,0.02,5.55,8,100.00%,0.02,50.00%
com.calendar.schedule.taskapp,Calender,Ecuador,3/20/25,11,2,18.18%,0.09,8.24,18,100.00%,0.05,61.11%
com.calendar.schedule.taskapp,Calender,Ecuador,3/21/25,8,2,25.00%,0.04,5.07,12,100.00%,0.02,66.67%
com.calendar.schedule.taskapp,Calender,Ecuador,3/22/25,3,0,0.00%,0.02,5.22,5,100.00%,0.00,60.00%
com.calendar.schedule.taskapp,Calender,Ecuador,3/23/25,13,4,30.77%,0.03,2.44,26,100.00%,0.01,50.00%
com.calendar.schedule.taskapp,Calender,Egypt,3/17/25,5,0,0.00%,0.02,4.25,8,100.00%,0.00,62.50%
com.calendar.schedule.taskapp,Calender,Egypt,3/19/25,20,4,20.00%,0.02,1.18,31,96.77%,0.01,64.52%
com.calendar.schedule.taskapp,Calender,El Salvador,3/14/25,12,5,41.67%,0.11,9.09,15,100.00%,0.02,80.00%
com.calendar.schedule.taskapp,Calender,El Salvador,3/21/25,13,7,53.85%,0.10,7.60,25,100.00%,0.01,52.00%
com.calendar.schedule.taskapp,Calender,El Salvador,3/22/25,1,0,0.00%,0.00,0.34,4,100.00%,0.00,25.00%
com.calendar.schedule.taskapp,Calender,El Salvador,3/23/25,2,0,0.00%,0.01,2.94,5,100.00%,0.00,40.00%
com.calendar.schedule.taskapp,Calender,Estonia,3/22/25,3,0,0.00%,0.01,2.43,7,100.00%,0.00,42.86%
com.calendar.schedule.taskapp,Calender,Ethiopia,3/16/25,4,3,75.00%,0.06,13.83,6,100.00%,0.02,66.67%
com.calendar.schedule.taskapp,Calender,Ethiopia,3/20/25,4,2,50.00%,0.01,3.52,10,100.00%,0.01,40.00%
com.calendar.schedule.taskapp,Calender,Fiji,3/23/25,6,0,0.00%,0.01,1.44,20,85.00%,0.00,30.00%
com.calendar.schedule.taskapp,Calender,France,3/14/25,40,13,32.50%,0.58,14.52,64,100.00%,0.04,62.50%
com.calendar.schedule.taskapp,Calender,France,3/15/25,18,3,16.67%,0.19,10.70,29,100.00%,0.06,62.07%
com.calendar.schedule.taskapp,Calender,France,3/16/25,27,5,18.52%,0.97,35.92,40,100.00%,0.19,67.50%
com.calendar.schedule.taskapp,Calender,France,3/17/25,95,16,16.84%,2.66,28.04,145,100.00%,0.17,65.52%
com.calendar.schedule.taskapp,Calender,France,3/18/25,48,4,8.33%,1.24,25.91,86,100.00%,0.31,55.81%
com.calendar.schedule.taskapp,Calender,France,3/19/25,103,25,24.27%,2.92,28.32,187,99.47%,0.12,55.08%
com.calendar.schedule.taskapp,Calender,France,3/20/25,53,10,18.87%,1.44,27.18,124,98.39%,0.14,42.74%
com.calendar.schedule.taskapp,Calender,France,3/21/25,11,2,18.18%,0.21,19.23,45,97.78%,0.11,24.44%
com.calendar.schedule.taskapp,Calender,France,3/22/25,27,3,11.11%,0.31,11.48,87,96.55%,0.10,31.03%
com.calendar.schedule.taskapp,Calender,France,3/23/25,18,4,22.22%,0.26,14.60,67,100.00%,0.07,26.87%
com.calendar.schedule.taskapp,Calender,Gabon,3/17/25,2,1,50.00%,0.00,2.26,10,100.00%,0.00,20.00%
com.calendar.schedule.taskapp,Calender,Georgia,3/18/25,9,2,22.22%,0.07,8.02,20,100.00%,0.04,45.00%
com.calendar.schedule.taskapp,Calender,Georgia,3/19/25,7,3,42.86%,0.02,2.96,13,100.00%,0.01,53.85%
com.calendar.schedule.taskapp,Calender,Germany,3/15/25,5,0,0.00%,0.01,2.42,14,100.00%,0.00,35.71%
com.calendar.schedule.taskapp,Calender,Germany,3/16/25,9,0,0.00%,0.16,17.29,15,100.00%,0.00,60.00%
com.calendar.schedule.taskapp,Calender,Germany,3/17/25,21,2,9.52%,0.63,29.94,44,100.00%,0.31,47.73%
com.calendar.schedule.taskapp,Calender,Germany,3/18/25,37,5,13.51%,0.81,21.80,71,100.00%,0.16,52.11%
com.calendar.schedule.taskapp,Calender,Germany,3/19/25,23,5,21.74%,0.96,41.62,51,100.00%,0.19,45.10%
com.calendar.schedule.taskapp,Calender,Germany,3/20/25,18,1,5.56%,0.61,33.94,41,100.00%,0.61,43.90%
com.calendar.schedule.taskapp,Calender,Germany,3/21/25,5,2,40.00%,0.05,10.29,11,100.00%,0.03,45.45%
com.calendar.schedule.taskapp,Calender,Germany,3/22/25,3,1,33.33%,0.03,8.41,11,90.91%,0.03,27.27%
com.calendar.schedule.taskapp,Calender,Germany,3/23/25,4,1,25.00%,0.01,2.71,18,100.00%,0.01,22.22%
com.calendar.schedule.taskapp,Calender,Greece,3/14/25,5,0,0.00%,0.03,5.40,7,100.00%,0.00,71.43%
com.calendar.schedule.taskapp,Calender,Greece,3/15/25,18,1,5.56%,0.08,4.37,22,100.00%,0.08,81.82%
com.calendar.schedule.taskapp,Calender,Greece,3/16/25,16,5,31.25%,0.24,15.25,25,100.00%,0.05,64.00%
com.calendar.schedule.taskapp,Calender,Greece,3/18/25,14,4,28.57%,0.11,8.00,26,100.00%,0.03,53.85%
com.calendar.schedule.taskapp,Calender,Greece,3/19/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Greece,3/20/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Greece,3/21/25,4,0,0.00%,0.00,0.52,8,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Greece,3/23/25,1,0,0.00%,0.00,0.40,3,100.00%,0.00,33.33%
com.calendar.schedule.taskapp,Calender,Guatemala,3/17/25,8,2,25.00%,0.05,5.85,19,100.00%,0.02,42.11%
com.calendar.schedule.taskapp,Calender,Guatemala,3/18/25,2,0,0.00%,0.01,4.29,3,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Guatemala,3/20/25,0,0,0.00%,0.00,0.00,2,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Guatemala,3/21/25,4,1,25.00%,0.01,3.72,8,100.00%,0.01,50.00%
com.calendar.schedule.taskapp,Calender,Guatemala,3/22/25,2,1,50.00%,0.00,2.34,2,100.00%,0.00,100.00%
com.calendar.schedule.taskapp,Calender,Guatemala,3/23/25,12,1,8.33%,0.04,3.21,23,95.65%,0.04,52.17%
com.calendar.schedule.taskapp,Calender,Guinea,3/23/25,2,2,100.00%,0.01,6.42,5,100.00%,0.01,40.00%
com.calendar.schedule.taskapp,Calender,Haiti,3/22/25,1,0,0.00%,0.00,0.66,7,100.00%,0.00,14.29%
com.calendar.schedule.taskapp,Calender,Haiti,3/23/25,8,2,25.00%,0.02,2.64,20,95.00%,0.01,40.00%
com.calendar.schedule.taskapp,Calender,Honduras,3/19/25,8,0,0.00%,0.04,4.64,16,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Honduras,3/22/25,2,0,0.00%,0.00,2.38,6,83.33%,0.00,33.33%
com.calendar.schedule.taskapp,Calender,Hong Kong,3/19/25,2,0,0.00%,0.02,9.63,7,100.00%,0.00,28.57%
com.calendar.schedule.taskapp,Calender,Hong Kong,3/21/25,54,12,22.22%,0.93,17.31,61,100.00%,0.08,88.52%
com.calendar.schedule.taskapp,Calender,Hong Kong,3/22/25,2,0,0.00%,0.04,20.52,7,100.00%,0.00,28.57%
com.calendar.schedule.taskapp,Calender,Hong Kong,3/23/25,2,1,50.00%,0.02,8.94,12,100.00%,0.02,16.67%
com.calendar.schedule.taskapp,Calender,Hungary,3/16/25,26,5,19.23%,0.19,7.19,39,100.00%,0.04,66.67%
com.calendar.schedule.taskapp,Calender,Hungary,3/18/25,8,3,37.50%,0.06,7.96,14,100.00%,0.02,57.14%
com.calendar.schedule.taskapp,Calender,Hungary,3/19/25,11,4,36.36%,0.18,16.00,24,100.00%,0.04,45.83%
com.calendar.schedule.taskapp,Calender,Hungary,3/20/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Hungary,3/22/25,1,0,0.00%,0.00,0.19,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Hungary,3/23/25,9,1,11.11%,0.09,9.85,20,100.00%,0.09,45.00%
com.calendar.schedule.taskapp,Calender,India,3/12/25,15,0,0.00%,0.00,0.31,40,75.00%,0.00,37.50%
com.calendar.schedule.taskapp,Calender,India,3/13/25,142,24,16.90%,0.16,1.13,224,98.66%,0.01,63.39%
com.calendar.schedule.taskapp,Calender,India,3/14/25,194,49,25.26%,0.71,3.69,355,99.44%,0.01,54.65%
com.calendar.schedule.taskapp,Calender,India,3/15/25,102,17,16.67%,0.18,1.74,234,82.05%,0.01,43.59%
com.calendar.schedule.taskapp,Calender,India,3/16/25,55,9,16.36%,0.14,2.51,151,97.35%,0.02,36.42%
com.calendar.schedule.taskapp,Calender,India,3/17/25,130,7,5.38%,0.08,0.65,262,94.27%,0.01,49.62%
com.calendar.schedule.taskapp,Calender,India,3/18/25,233,33,14.16%,0.38,1.63,530,93.96%,0.01,43.96%
com.calendar.schedule.taskapp,Calender,India,3/19/25,95,18,18.95%,0.22,2.33,266,92.86%,0.01,35.71%
com.calendar.schedule.taskapp,Calender,India,3/20/25,140,18,12.86%,0.21,1.53,318,88.99%,0.01,44.03%
com.calendar.schedule.taskapp,Calender,India,3/21/25,73,4,5.48%,0.09,1.19,207,77.29%,0.02,35.27%
com.calendar.schedule.taskapp,Calender,India,3/22/25,88,13,14.77%,0.14,1.58,187,92.51%,0.01,47.06%
com.calendar.schedule.taskapp,Calender,India,3/23/25,123,14,11.38%,0.29,2.36,334,98.20%,0.02,36.83%
com.calendar.schedule.taskapp,Calender,Indonesia,3/14/25,8,4,50.00%,0.03,4.26,12,100.00%,0.01,66.67%
com.calendar.schedule.taskapp,Calender,Indonesia,3/15/25,16,5,31.25%,0.22,14.04,36,100.00%,0.04,44.44%
com.calendar.schedule.taskapp,Calender,Indonesia,3/16/25,4,0,0.00%,0.01,3.65,6,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Indonesia,3/17/25,6,1,16.67%,0.03,5.40,9,100.00%,0.03,66.67%
com.calendar.schedule.taskapp,Calender,Indonesia,3/18/25,4,0,0.00%,0.00,0.45,11,100.00%,0.00,36.36%
com.calendar.schedule.taskapp,Calender,Indonesia,3/20/25,11,2,18.18%,0.02,1.49,27,100.00%,0.01,40.74%
com.calendar.schedule.taskapp,Calender,Indonesia,3/21/25,4,0,0.00%,0.00,0.98,12,100.00%,0.00,33.33%
com.calendar.schedule.taskapp,Calender,Indonesia,3/22/25,0,0,0.00%,0.00,0.00,4,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Indonesia,3/23/25,5,1,20.00%,0.02,3.23,17,100.00%,0.02,29.41%
com.calendar.schedule.taskapp,Calender,Iraq,3/14/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Iraq,3/19/25,2,0,0.00%,0.00,0.23,9,88.89%,0.00,22.22%
com.calendar.schedule.taskapp,Calender,Ireland,3/18/25,10,2,20.00%,0.27,26.72,18,100.00%,0.13,55.56%
com.calendar.schedule.taskapp,Calender,Ireland,3/19/25,6,1,16.67%,0.14,24.10,9,100.00%,0.14,66.67%
com.calendar.schedule.taskapp,Calender,Ireland,3/20/25,6,0,0.00%,0.24,39.64,15,100.00%,0.00,40.00%
com.calendar.schedule.taskapp,Calender,Ireland,3/22/25,2,0,0.00%,0.00,1.48,7,100.00%,0.00,28.57%
com.calendar.schedule.taskapp,Calender,Ireland,3/23/25,16,5,31.25%,0.28,17.22,42,100.00%,0.06,38.10%
com.calendar.schedule.taskapp,Calender,Israel,3/14/25,2,0,0.00%,0.22,111.92,3,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Israel,3/15/25,21,6,28.57%,1.73,82.18,60,56.67%,0.29,35.00%
com.calendar.schedule.taskapp,Calender,Israel,3/16/25,4,2,50.00%,0.31,77.79,6,100.00%,0.16,66.67%
com.calendar.schedule.taskapp,Calender,Israel,3/17/25,11,3,27.27%,0.86,78.10,17,100.00%,0.29,64.71%
com.calendar.schedule.taskapp,Calender,Israel,3/18/25,12,2,16.67%,0.64,53.40,26,100.00%,0.32,46.15%
com.calendar.schedule.taskapp,Calender,Israel,3/19/25,9,1,11.11%,0.24,26.90,21,100.00%,0.24,42.86%
com.calendar.schedule.taskapp,Calender,Israel,3/20/25,13,4,30.77%,0.37,28.53,42,100.00%,0.09,30.95%
com.calendar.schedule.taskapp,Calender,Israel,3/21/25,6,0,0.00%,0.04,6.10,20,100.00%,0.00,30.00%
com.calendar.schedule.taskapp,Calender,Israel,3/22/25,1,0,0.00%,0.00,2.62,21,100.00%,0.00,4.76%
com.calendar.schedule.taskapp,Calender,Israel,3/23/25,7,6,85.71%,0.27,38.58,29,100.00%,0.05,24.14%
com.calendar.schedule.taskapp,Calender,Italy,3/14/25,14,1,7.14%,0.10,7.45,21,100.00%,0.10,66.67%
com.calendar.schedule.taskapp,Calender,Italy,3/15/25,13,0,0.00%,0.10,7.60,20,100.00%,0.00,65.00%
com.calendar.schedule.taskapp,Calender,Italy,3/16/25,9,1,11.11%,0.07,7.55,13,100.00%,0.07,69.23%
com.calendar.schedule.taskapp,Calender,Italy,3/17/25,14,4,28.57%,0.25,17.79,25,100.00%,0.06,56.00%
com.calendar.schedule.taskapp,Calender,Italy,3/18/25,38,6,15.79%,0.28,7.36,71,100.00%,0.05,53.52%
com.calendar.schedule.taskapp,Calender,Italy,3/19/25,5,3,60.00%,0.14,27.46,9,100.00%,0.05,55.56%
com.calendar.schedule.taskapp,Calender,Italy,3/20/25,10,3,30.00%,0.18,17.58,18,100.00%,0.06,55.56%
com.calendar.schedule.taskapp,Calender,Italy,3/21/25,16,3,18.75%,0.12,7.47,28,100.00%,0.04,57.14%
com.calendar.schedule.taskapp,Calender,Italy,3/22/25,3,2,66.67%,0.03,8.87,5,100.00%,0.01,60.00%
com.calendar.schedule.taskapp,Calender,Italy,3/23/25,12,2,16.67%,0.08,6.94,23,100.00%,0.04,52.17%
com.calendar.schedule.taskapp,Calender,Jamaica,3/22/25,1,0,0.00%,0.00,0.75,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Japan,3/14/25,12,1,8.33%,0.44,36.86,22,100.00%,0.44,54.55%
com.calendar.schedule.taskapp,Calender,Japan,3/16/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Japan,3/17/25,3,2,66.67%,0.63,209.07,6,100.00%,0.31,50.00%
com.calendar.schedule.taskapp,Calender,Japan,3/18/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Japan,3/19/25,2,1,50.00%,0.03,15.52,4,100.00%,0.03,50.00%
com.calendar.schedule.taskapp,Calender,Japan,3/20/25,3,0,0.00%,0.04,13.56,4,100.00%,0.00,75.00%
com.calendar.schedule.taskapp,Calender,Japan,3/21/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Japan,3/22/25,5,1,20.00%,0.07,13.23,11,100.00%,0.07,45.45%
com.calendar.schedule.taskapp,Calender,Japan,3/23/25,1,0,0.00%,0.00,1.87,7,100.00%,0.00,14.29%
com.calendar.schedule.taskapp,Calender,Jordan,3/20/25,8,2,25.00%,0.08,10.24,18,100.00%,0.04,44.44%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/17/25,17,0,0.00%,0.11,6.54,27,100.00%,0.00,62.96%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/18/25,8,0,0.00%,0.05,6.65,14,100.00%,0.00,57.14%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/19/25,10,2,20.00%,0.10,9.97,22,100.00%,0.05,45.45%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/20/25,2,0,0.00%,0.03,13.59,8,100.00%,0.00,25.00%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/22/25,2,1,50.00%,0.01,5.04,7,100.00%,0.01,28.57%
com.calendar.schedule.taskapp,Calender,Kazakhstan,3/23/25,18,5,27.78%,0.10,5.36,39,97.44%,0.02,46.15%
com.calendar.schedule.taskapp,Calender,Kenya,3/14/25,8,6,75.00%,0.21,25.65,11,100.00%,0.03,72.73%
com.calendar.schedule.taskapp,Calender,Kenya,3/15/25,5,4,80.00%,0.10,20.34,14,100.00%,0.03,35.71%
com.calendar.schedule.taskapp,Calender,Kenya,3/16/25,8,3,37.50%,0.11,13.68,24,100.00%,0.04,33.33%
com.calendar.schedule.taskapp,Calender,Kenya,3/17/25,4,3,75.00%,0.06,15.80,8,100.00%,0.02,50.00%
com.calendar.schedule.taskapp,Calender,Kenya,3/18/25,43,9,20.93%,0.22,5.05,75,100.00%,0.02,57.33%
com.calendar.schedule.taskapp,Calender,Kenya,3/19/25,23,9,39.13%,0.37,15.94,49,100.00%,0.04,46.94%
com.calendar.schedule.taskapp,Calender,Kenya,3/20/25,11,1,9.09%,0.12,10.79,27,100.00%,0.12,40.74%
com.calendar.schedule.taskapp,Calender,Kenya,3/21/25,2,1,50.00%,0.03,13.74,8,100.00%,0.03,25.00%
com.calendar.schedule.taskapp,Calender,Kenya,3/22/25,3,0,0.00%,0.00,0.13,12,100.00%,0.00,25.00%
com.calendar.schedule.taskapp,Calender,Kenya,3/23/25,17,2,11.76%,0.03,1.94,34,100.00%,0.02,50.00%
com.calendar.schedule.taskapp,Calender,Kosovo,3/18/25,8,1,12.50%,0.03,3.16,13,100.00%,0.03,61.54%
com.calendar.schedule.taskapp,Calender,Kuwait,3/14/25,10,4,40.00%,0.23,23.33,13,100.00%,0.06,76.92%
com.calendar.schedule.taskapp,Calender,Kuwait,3/15/25,2,1,50.00%,0.10,51.78,4,100.00%,0.10,50.00%
com.calendar.schedule.taskapp,Calender,Kuwait,3/17/25,2,0,0.00%,0.07,34.00,4,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Kuwait,3/19/25,5,4,80.00%,0.52,103.57,8,100.00%,0.13,62.50%
com.calendar.schedule.taskapp,Calender,Kuwait,3/20/25,3,1,33.33%,0.01,3.90,4,100.00%,0.01,75.00%
com.calendar.schedule.taskapp,Calender,Kuwait,3/23/25,3,0,0.00%,0.04,14.08,6,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Kyrgyzstan,3/18/25,4,0,0.00%,0.00,0.41,8,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Kyrgyzstan,3/20/25,10,0,0.00%,0.11,11.26,13,100.00%,0.00,76.92%
com.calendar.schedule.taskapp,Calender,Kyrgyzstan,3/23/25,1,2,200.00%,0.01,10.50,7,100.00%,0.01,14.29%
com.calendar.schedule.taskapp,Calender,Laos,3/14/25,6,2,33.33%,0.01,1.29,8,100.00%,0.00,75.00%
com.calendar.schedule.taskapp,Calender,Laos,3/15/25,3,1,33.33%,0.05,18.15,5,100.00%,0.05,60.00%
com.calendar.schedule.taskapp,Calender,Laos,3/17/25,2,0,0.00%,0.01,2.80,3,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Laos,3/20/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Laos,3/23/25,12,2,16.67%,0.01,0.64,25,72.00%,0.00,48.00%
com.calendar.schedule.taskapp,Calender,Latvia,3/22/25,0,0,0.00%,0.00,0.00,4,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Latvia,3/23/25,0,0,0.00%,0.00,0.00,9,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Lebanon,3/15/25,2,1,50.00%,0.03,14.24,3,100.00%,0.03,66.67%
com.calendar.schedule.taskapp,Calender,Lebanon,3/23/25,2,2,100.00%,0.02,9.20,5,100.00%,0.01,40.00%
com.calendar.schedule.taskapp,Calender,Lithuania,3/14/25,10,3,30.00%,0.07,7.10,13,100.00%,0.02,76.92%
com.calendar.schedule.taskapp,Calender,Lithuania,3/15/25,5,5,100.00%,0.07,13.27,8,100.00%,0.01,62.50%
com.calendar.schedule.taskapp,Calender,Lithuania,3/16/25,6,2,33.33%,0.09,15.28,9,100.00%,0.05,66.67%
com.calendar.schedule.taskapp,Calender,Lithuania,3/17/25,15,4,26.67%,0.28,18.68,21,100.00%,0.07,71.43%
com.calendar.schedule.taskapp,Calender,Lithuania,3/18/25,6,2,33.33%,0.14,23.63,13,100.00%,0.07,46.15%
com.calendar.schedule.taskapp,Calender,Lithuania,3/19/25,14,3,21.43%,0.31,21.82,27,100.00%,0.10,51.85%
com.calendar.schedule.taskapp,Calender,Lithuania,3/22/25,3,0,0.00%,0.01,3.73,7,100.00%,0.00,42.86%
com.calendar.schedule.taskapp,Calender,Lithuania,3/23/25,8,2,25.00%,0.06,7.75,27,100.00%,0.03,29.63%
com.calendar.schedule.taskapp,Calender,Luxembourg,3/20/25,1,0,0.00%,0.00,1.02,1,100.00%,0.00,100.00%
com.calendar.schedule.taskapp,Calender,Luxembourg,3/21/25,2,0,0.00%,0.00,1.30,2,100.00%,0.00,100.00%
com.calendar.schedule.taskapp,Calender,Madagascar,3/14/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Malaysia,3/15/25,8,2,25.00%,0.07,8.50,15,100.00%,0.03,53.33%
com.calendar.schedule.taskapp,Calender,Malaysia,3/16/25,24,4,16.67%,0.63,26.06,36,100.00%,0.16,66.67%
com.calendar.schedule.taskapp,Calender,Malaysia,3/17/25,10,5,50.00%,0.28,27.85,15,100.00%,0.06,66.67%
com.calendar.schedule.taskapp,Calender,Malaysia,3/18/25,9,1,11.11%,0.06,6.93,22,100.00%,0.06,40.91%
com.calendar.schedule.taskapp,Calender,Malaysia,3/19/25,12,5,41.67%,0.10,8.65,22,100.00%,0.02,54.55%
com.calendar.schedule.taskapp,Calender,Malaysia,3/21/25,10,2,20.00%,0.07,7.39,26,100.00%,0.04,38.46%
com.calendar.schedule.taskapp,Calender,Malaysia,3/22/25,14,2,14.29%,0.12,8.90,27,100.00%,0.06,51.85%
