App ID,App names,Country,Date,Ad Exchange impressions,Ad Exchange clicks,Ad Exchange CTR,Ad Exchange revenue ($),Ad Exchange average eCPM ($),Ad Exchange ad requests,Ad Exchange match rate,Ad Exchange CPC ($),Ad Exchange delivery rate
com.calendar.schedule.taskapp,Calender,Saudi Arabia,3/23/25,9,4,44.44%,0.20,22.68,19,100.00%,0.05,47.37%
com.calendar.schedule.taskapp,Calender,Senegal,3/14/25,12,4,33.33%,0.05,4.50,19,100.00%,0.01,63.16%
com.calendar.schedule.taskapp,Calender,Senegal,3/15/25,19,4,21.05%,0.09,4.49,34,100.00%,0.02,55.88%
com.calendar.schedule.taskapp,Calender,Senegal,3/16/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Senegal,3/19/25,6,2,33.33%,0.04,6.99,10,100.00%,0.02,60.00%
com.calendar.schedule.taskapp,Calender,Senegal,3/20/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Senegal,3/21/25,9,1,11.11%,0.02,2.38,32,100.00%,0.02,28.12%
com.calendar.schedule.taskapp,Calender,Senegal,3/22/25,7,3,42.86%,0.03,3.92,19,94.74%,0.01,36.84%
com.calendar.schedule.taskapp,Calender,Senegal,3/23/25,3,0,0.00%,0.00,0.64,6,83.33%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Serbia,3/15/25,2,1,50.00%,0.06,32.36,3,100.00%,0.06,66.67%
com.calendar.schedule.taskapp,Calender,Serbia,3/17/25,4,0,0.00%,0.01,1.51,5,100.00%,0.00,80.00%
com.calendar.schedule.taskapp,Calender,Serbia,3/22/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Sierra Leone,3/14/25,12,2,16.67%,0.04,3.50,22,100.00%,0.02,54.55%
com.calendar.schedule.taskapp,Calender,Sierra Leone,3/15/25,1,0,0.00%,0.00,2.55,5,60.00%,0.00,20.00%
com.calendar.schedule.taskapp,Calender,Sierra Leone,3/16/25,0,0,0.00%,0.00,0.00,3,33.33%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Sierra Leone,3/17/25,0,0,0.00%,0.00,0.00,1,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Singapore,3/15/25,9,1,11.11%,0.11,12.73,15,100.00%,0.11,60.00%
com.calendar.schedule.taskapp,Calender,Singapore,3/16/25,5,2,40.00%,0.05,9.75,7,100.00%,0.02,71.43%
com.calendar.schedule.taskapp,Calender,Singapore,3/19/25,2,0,0.00%,0.13,64.42,4,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Singapore,3/20/25,9,4,44.44%,0.92,102.09,19,100.00%,0.23,47.37%
com.calendar.schedule.taskapp,Calender,Slovakia,3/14/25,4,1,25.00%,0.03,7.67,7,100.00%,0.03,57.14%
com.calendar.schedule.taskapp,Calender,Slovakia,3/15/25,2,1,50.00%,0.06,30.06,4,100.00%,0.06,50.00%
com.calendar.schedule.taskapp,Calender,Slovakia,3/19/25,3,1,33.33%,0.07,22.47,6,100.00%,0.07,50.00%
com.calendar.schedule.taskapp,Calender,Slovakia,3/21/25,11,4,36.36%,0.23,21.21,25,100.00%,0.06,44.00%
com.calendar.schedule.taskapp,Calender,Slovakia,3/22/25,6,4,66.67%,0.05,8.65,10,100.00%,0.01,60.00%
com.calendar.schedule.taskapp,Calender,Slovakia,3/23/25,27,7,25.93%,0.17,6.39,57,100.00%,0.02,47.37%
com.calendar.schedule.taskapp,Calender,Slovenia,3/20/25,9,2,22.22%,0.23,25.88,18,100.00%,0.12,50.00%
com.calendar.schedule.taskapp,Calender,Slovenia,3/21/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Somalia,3/16/25,20,11,55.00%,0.22,10.87,33,100.00%,0.02,60.61%
com.calendar.schedule.taskapp,Calender,South Africa,3/14/25,32,16,50.00%,0.75,23.33,43,100.00%,0.05,74.42%
com.calendar.schedule.taskapp,Calender,South Africa,3/15/25,61,14,22.95%,1.06,17.34,105,100.00%,0.08,58.10%
com.calendar.schedule.taskapp,Calender,South Africa,3/16/25,64,13,20.31%,1.26,19.69,92,100.00%,0.10,69.57%
com.calendar.schedule.taskapp,Calender,South Africa,3/17/25,51,14,27.45%,1.01,19.76,102,100.00%,0.07,50.00%
com.calendar.schedule.taskapp,Calender,South Africa,3/18/25,109,44,40.37%,2.37,21.76,213,100.00%,0.05,51.17%
com.calendar.schedule.taskapp,Calender,South Africa,3/19/25,81,25,30.86%,1.52,18.81,166,96.39%,0.06,48.80%
com.calendar.schedule.taskapp,Calender,South Africa,3/20/25,117,31,26.50%,2.33,19.94,239,100.00%,0.08,48.95%
com.calendar.schedule.taskapp,Calender,South Africa,3/21/25,40,12,30.00%,0.46,11.45,101,100.00%,0.04,39.60%
com.calendar.schedule.taskapp,Calender,South Africa,3/22/25,44,4,9.09%,0.35,7.98,165,100.00%,0.09,26.67%
com.calendar.schedule.taskapp,Calender,South Africa,3/23/25,100,13,13.00%,1.14,11.44,232,99.57%,0.09,43.10%
com.calendar.schedule.taskapp,Calender,South Korea,3/14/25,24,8,33.33%,2.38,99.31,38,100.00%,0.30,63.16%
com.calendar.schedule.taskapp,Calender,South Korea,3/15/25,47,19,40.43%,4.04,85.87,73,100.00%,0.21,64.38%
com.calendar.schedule.taskapp,Calender,South Korea,3/16/25,152,40,26.32%,14.02,92.26,259,100.00%,0.35,58.69%
com.calendar.schedule.taskapp,Calender,South Korea,3/17/25,29,7,24.14%,3.45,119.02,52,100.00%,0.49,55.77%
com.calendar.schedule.taskapp,Calender,South Korea,3/18/25,56,12,21.43%,4.87,86.91,119,100.00%,0.41,47.06%
com.calendar.schedule.taskapp,Calender,South Korea,3/19/25,161,49,30.43%,12.40,77.02,320,100.00%,0.25,50.31%
com.calendar.schedule.taskapp,Calender,South Korea,3/20/25,179,78,43.58%,10.96,61.25,325,100.00%,0.14,55.08%
com.calendar.schedule.taskapp,Calender,South Korea,3/21/25,63,14,22.22%,1.09,17.32,126,100.00%,0.08,50.00%
com.calendar.schedule.taskapp,Calender,South Korea,3/22/25,80,33,41.25%,2.85,35.60,180,100.00%,0.09,44.44%
com.calendar.schedule.taskapp,Calender,South Korea,3/23/25,178,38,21.35%,5.75,32.31,421,100.00%,0.15,42.28%
com.calendar.schedule.taskapp,Calender,Spain,3/14/25,65,9,13.85%,0.50,7.64,95,100.00%,0.06,68.42%
com.calendar.schedule.taskapp,Calender,Spain,3/15/25,0,0,0.00%,0.00,0.00,9,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Spain,3/16/25,17,3,17.65%,0.26,15.21,34,100.00%,0.09,50.00%
com.calendar.schedule.taskapp,Calender,Spain,3/17/25,66,7,10.61%,1.01,15.31,99,100.00%,0.14,66.67%
com.calendar.schedule.taskapp,Calender,Spain,3/18/25,81,27,33.33%,0.90,11.10,139,100.00%,0.03,58.27%
com.calendar.schedule.taskapp,Calender,Spain,3/19/25,85,27,31.76%,1.03,12.10,147,99.32%,0.04,57.82%
com.calendar.schedule.taskapp,Calender,Spain,3/20/25,20,4,20.00%,0.24,12.13,47,100.00%,0.06,42.55%
com.calendar.schedule.taskapp,Calender,Spain,3/21/25,6,0,0.00%,0.03,5.15,11,100.00%,0.00,54.55%
com.calendar.schedule.taskapp,Calender,Spain,3/22/25,25,1,4.00%,0.11,4.41,54,100.00%,0.11,46.30%
com.calendar.schedule.taskapp,Calender,Spain,3/23/25,45,13,28.89%,0.45,9.93,83,100.00%,0.03,54.22%
com.calendar.schedule.taskapp,Calender,Sri Lanka,3/13/25,2,1,50.00%,0.01,2.98,7,100.00%,0.01,28.57%
com.calendar.schedule.taskapp,Calender,Sri Lanka,3/20/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Sudan,3/14/25,2,1,50.00%,0.03,14.53,3,100.00%,0.03,66.67%
com.calendar.schedule.taskapp,Calender,Sweden,3/18/25,13,1,7.69%,0.48,37.08,27,100.00%,0.48,48.15%
com.calendar.schedule.taskapp,Calender,Sweden,3/19/25,2,1,50.00%,0.04,21.19,5,100.00%,0.04,40.00%
com.calendar.schedule.taskapp,Calender,Sweden,3/20/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Sweden,3/21/25,1,0,0.00%,0.00,1.09,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Sweden,3/22/25,7,0,0.00%,0.17,24.09,11,100.00%,0.00,63.64%
com.calendar.schedule.taskapp,Calender,Sweden,3/23/25,11,1,9.09%,0.18,16.62,24,100.00%,0.18,45.83%
com.calendar.schedule.taskapp,Calender,Switzerland,3/14/25,4,2,50.00%,0.09,23.36,7,100.00%,0.05,57.14%
com.calendar.schedule.taskapp,Calender,Switzerland,3/18/25,8,4,50.00%,0.37,45.64,15,100.00%,0.09,53.33%
com.calendar.schedule.taskapp,Calender,Switzerland,3/20/25,1,0,0.00%,0.01,6.92,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Switzerland,3/21/25,5,0,0.00%,0.05,9.41,13,100.00%,0.00,38.46%
com.calendar.schedule.taskapp,Calender,Switzerland,3/22/25,2,2,100.00%,0.12,58.75,5,100.00%,0.06,40.00%
com.calendar.schedule.taskapp,Calender,Switzerland,3/23/25,13,3,23.08%,0.35,26.89,26,100.00%,0.12,50.00%
com.calendar.schedule.taskapp,Calender,Taiwan,3/14/25,40,0,0.00%,0.06,1.46,59,100.00%,0.00,67.80%
com.calendar.schedule.taskapp,Calender,Taiwan,3/15/25,2,0,0.00%,0.01,4.00,5,100.00%,0.00,40.00%
com.calendar.schedule.taskapp,Calender,Taiwan,3/16/25,5,0,0.00%,0.01,2.29,6,100.00%,0.00,83.33%
com.calendar.schedule.taskapp,Calender,Taiwan,3/18/25,17,2,11.76%,0.33,19.59,32,100.00%,0.17,53.12%
com.calendar.schedule.taskapp,Calender,Taiwan,3/19/25,6,3,50.00%,0.86,143.08,12,100.00%,0.29,50.00%
com.calendar.schedule.taskapp,Calender,Taiwan,3/22/25,1,0,0.00%,0.00,1.24,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Taiwan,3/23/25,14,5,35.71%,0.69,49.11,34,100.00%,0.14,41.18%
com.calendar.schedule.taskapp,Calender,Tajikistan,3/13/25,3,0,0.00%,0.00,0.20,5,100.00%,0.00,60.00%
com.calendar.schedule.taskapp,Calender,Tanzania,3/18/25,19,10,52.63%,0.03,1.36,38,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Tanzania,3/19/25,2,0,0.00%,0.01,3.31,3,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Tanzania,3/22/25,2,1,50.00%,0.02,8.90,5,100.00%,0.02,40.00%
com.calendar.schedule.taskapp,Calender,Tanzania,3/23/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Thailand,3/19/25,2,0,0.00%,0.05,26.94,4,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Thailand,3/23/25,7,2,28.57%,0.03,3.85,30,100.00%,0.01,23.33%
com.calendar.schedule.taskapp,Calender,The Bahamas,3/17/25,5,2,40.00%,0.14,28.23,7,100.00%,0.07,71.43%
com.calendar.schedule.taskapp,Calender,The Bahamas,3/21/25,0,0,0.00%,0.00,0.00,2,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Togo,3/13/25,10,1,10.00%,0.01,0.73,13,100.00%,0.01,76.92%
com.calendar.schedule.taskapp,Calender,Togo,3/16/25,7,1,14.29%,0.01,1.75,13,100.00%,0.01,53.85%
com.calendar.schedule.taskapp,Calender,Togo,3/22/25,0,0,0.00%,0.00,0.00,3,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Trinidad and Tobago,3/21/25,4,0,0.00%,0.01,1.81,7,100.00%,0.00,57.14%
com.calendar.schedule.taskapp,Calender,Tunisia,3/14/25,6,0,0.00%,0.10,17.17,9,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Tunisia,3/16/25,2,0,0.00%,0.02,10.40,3,100.00%,0.00,66.67%
com.calendar.schedule.taskapp,Calender,Tunisia,3/18/25,17,3,17.65%,0.06,3.65,27,100.00%,0.02,62.96%
com.calendar.schedule.taskapp,Calender,Tunisia,3/19/25,8,2,25.00%,0.04,5.31,11,100.00%,0.02,72.73%
com.calendar.schedule.taskapp,Calender,Tunisia,3/20/25,3,0,0.00%,0.00,0.63,10,100.00%,0.00,30.00%
com.calendar.schedule.taskapp,Calender,Tunisia,3/21/25,0,0,0.00%,0.00,0.00,4,100.00%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Tunisia,3/23/25,5,0,0.00%,0.02,3.55,13,92.31%,0.00,38.46%
com.calendar.schedule.taskapp,Calender,Turkiye,3/14/25,12,6,50.00%,0.37,30.46,18,100.00%,0.06,66.67%
com.calendar.schedule.taskapp,Calender,Turkiye,3/15/25,35,4,11.43%,0.21,6.12,57,100.00%,0.05,61.40%
com.calendar.schedule.taskapp,Calender,Turkiye,3/16/25,63,22,34.92%,0.47,7.46,94,100.00%,0.02,67.02%
com.calendar.schedule.taskapp,Calender,Turkiye,3/17/25,34,5,14.71%,0.32,9.43,57,100.00%,0.06,59.65%
com.calendar.schedule.taskapp,Calender,Turkiye,3/18/25,79,21,26.58%,0.77,9.74,143,100.00%,0.04,55.24%
com.calendar.schedule.taskapp,Calender,Turkiye,3/19/25,187,38,20.32%,1.75,9.34,336,100.00%,0.05,55.65%
com.calendar.schedule.taskapp,Calender,Turkiye,3/20/25,49,13,26.53%,0.55,11.21,112,100.00%,0.04,43.75%
com.calendar.schedule.taskapp,Calender,Turkiye,3/21/25,42,9,21.43%,0.24,5.83,106,100.00%,0.03,39.62%
com.calendar.schedule.taskapp,Calender,Turkiye,3/22/25,45,8,17.78%,0.44,9.82,105,100.00%,0.06,42.86%
com.calendar.schedule.taskapp,Calender,Turkiye,3/23/25,122,17,13.93%,0.72,5.92,290,99.66%,0.04,42.07%
com.calendar.schedule.taskapp,Calender,Uganda,3/13/25,14,5,35.71%,0.07,4.68,22,81.82%,0.01,63.64%
com.calendar.schedule.taskapp,Calender,Uganda,3/18/25,12,2,16.67%,0.03,2.15,25,96.00%,0.01,48.00%
com.calendar.schedule.taskapp,Calender,Uganda,3/19/25,8,1,12.50%,0.06,7.56,19,78.95%,0.06,42.11%
com.calendar.schedule.taskapp,Calender,Uganda,3/20/25,16,0,0.00%,0.08,4.79,43,67.44%,0.00,37.21%
com.calendar.schedule.taskapp,Calender,Uganda,3/21/25,10,1,10.00%,0.03,3.41,18,100.00%,0.03,55.56%
com.calendar.schedule.taskapp,Calender,Uganda,3/22/25,10,1,10.00%,0.03,2.55,13,100.00%,0.03,76.92%
com.calendar.schedule.taskapp,Calender,Uganda,3/23/25,3,1,33.33%,0.01,1.84,26,69.23%,0.01,11.54%
com.calendar.schedule.taskapp,Calender,Ukraine,3/14/25,21,2,9.52%,0.12,5.85,32,100.00%,0.06,65.62%
com.calendar.schedule.taskapp,Calender,Ukraine,3/15/25,23,7,30.43%,0.32,14.03,36,100.00%,0.05,63.89%
com.calendar.schedule.taskapp,Calender,Ukraine,3/16/25,2,0,0.00%,0.00,1.84,7,100.00%,0.00,28.57%
com.calendar.schedule.taskapp,Calender,Ukraine,3/18/25,41,12,29.27%,0.54,13.23,73,100.00%,0.05,56.16%
com.calendar.schedule.taskapp,Calender,Ukraine,3/19/25,14,1,7.14%,0.16,11.58,28,100.00%,0.16,50.00%
com.calendar.schedule.taskapp,Calender,Ukraine,3/20/25,18,3,16.67%,0.14,7.80,33,100.00%,0.05,54.55%
com.calendar.schedule.taskapp,Calender,Ukraine,3/21/25,11,3,27.27%,0.04,3.32,35,100.00%,0.01,31.43%
com.calendar.schedule.taskapp,Calender,Ukraine,3/22/25,12,1,8.33%,0.03,2.46,37,100.00%,0.03,32.43%
com.calendar.schedule.taskapp,Calender,Ukraine,3/23/25,27,6,22.22%,0.20,7.28,64,98.44%,0.03,42.19%
com.calendar.schedule.taskapp,Calender,United Arab Emirates,3/17/25,11,0,0.00%,0.06,5.39,19,100.00%,0.00,57.89%
com.calendar.schedule.taskapp,Calender,United Arab Emirates,3/18/25,28,7,25.00%,0.55,19.50,52,100.00%,0.08,53.85%
com.calendar.schedule.taskapp,Calender,United Arab Emirates,3/19/25,2,1,50.00%,0.10,48.51,6,100.00%,0.10,33.33%
com.calendar.schedule.taskapp,Calender,United Arab Emirates,3/20/25,6,0,0.00%,0.03,5.25,12,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,United Arab Emirates,3/23/25,4,0,0.00%,0.01,3.42,9,100.00%,0.00,44.44%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/14/25,8,4,50.00%,0.26,32.09,11,100.00%,0.06,72.73%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/15/25,14,9,64.29%,0.56,40.32,23,100.00%,0.06,60.87%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/17/25,15,1,6.67%,0.75,50.09,22,100.00%,0.75,68.18%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/18/25,2,1,50.00%,0.09,43.63,6,100.00%,0.09,33.33%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/19/25,30,11,36.67%,0.87,29.01,62,100.00%,0.08,48.39%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/20/25,27,8,29.63%,1.73,63.95,65,100.00%,0.22,41.54%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/21/25,26,8,30.77%,0.83,32.05,61,96.72%,0.10,42.62%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/22/25,18,1,5.56%,0.69,38.25,55,100.00%,0.69,32.73%
com.calendar.schedule.taskapp,Calender,United Kingdom,3/23/25,25,5,20.00%,0.89,35.69,65,98.46%,0.18,38.46%
com.calendar.schedule.taskapp,Calender,United States,3/13/25,2,0,0.00%,0.01,6.50,6,100.00%,0.00,33.33%
com.calendar.schedule.taskapp,Calender,United States,3/14/25,91,40,43.96%,9.92,109.05,140,99.29%,0.25,65.00%
com.calendar.schedule.taskapp,Calender,United States,3/15/25,277,63,22.74%,30.77,111.10,423,100.00%,0.49,65.48%
com.calendar.schedule.taskapp,Calender,United States,3/16/25,167,25,14.97%,18.63,111.54,284,99.65%,0.75,58.80%
com.calendar.schedule.taskapp,Calender,United States,3/17/25,186,35,18.82%,24.01,129.10,377,99.73%,0.69,49.34%
com.calendar.schedule.taskapp,Calender,United States,3/18/25,217,54,24.88%,23.97,110.48,442,99.55%,0.44,49.10%
com.calendar.schedule.taskapp,Calender,United States,3/19/25,419,102,24.34%,40.69,97.11,828,100.00%,0.40,50.60%
com.calendar.schedule.taskapp,Calender,United States,3/20/25,344,76,22.09%,33.28,96.75,684,99.71%,0.44,50.29%
com.calendar.schedule.taskapp,Calender,United States,3/21/25,460,106,23.04%,32.35,70.32,956,99.79%,0.31,48.12%
com.calendar.schedule.taskapp,Calender,United States,3/22/25,537,133,24.77%,42.63,79.38,"1,232",99.27%,0.32,43.59%
com.calendar.schedule.taskapp,Calender,United States,3/23/25,480,94,19.58%,49.77,103.69,"1,211",99.92%,0.53,39.64%
com.calendar.schedule.taskapp,Calender,Uruguay,3/14/25,18,5,27.78%,0.12,6.69,33,100.00%,0.02,54.55%
com.calendar.schedule.taskapp,Calender,Uruguay,3/15/25,3,1,33.33%,0.03,8.41,5,100.00%,0.03,60.00%
com.calendar.schedule.taskapp,Calender,Uruguay,3/16/25,2,1,50.00%,0.01,5.67,3,100.00%,0.01,66.67%
com.calendar.schedule.taskapp,Calender,Uruguay,3/17/25,11,3,27.27%,0.09,8.62,25,100.00%,0.03,44.00%
com.calendar.schedule.taskapp,Calender,Uruguay,3/18/25,2,0,0.00%,0.00,1.74,4,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Uruguay,3/19/25,10,2,20.00%,0.05,4.81,21,100.00%,0.02,47.62%
com.calendar.schedule.taskapp,Calender,Uruguay,3/20/25,21,2,9.52%,0.24,11.46,46,100.00%,0.12,45.65%
com.calendar.schedule.taskapp,Calender,Uruguay,3/21/25,3,0,0.00%,0.03,9.18,9,100.00%,0.00,33.33%
com.calendar.schedule.taskapp,Calender,Uruguay,3/22/25,8,0,0.00%,0.04,4.96,20,100.00%,0.00,40.00%
com.calendar.schedule.taskapp,Calender,Uruguay,3/23/25,14,5,35.71%,0.13,9.06,34,100.00%,0.03,41.18%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/14/25,13,2,15.38%,0.02,1.32,26,100.00%,0.01,50.00%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/15/25,7,0,0.00%,0.05,7.06,10,100.00%,0.00,70.00%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/16/25,2,1,50.00%,0.12,59.97,3,100.00%,0.12,66.67%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/17/25,6,1,16.67%,0.11,18.20,9,100.00%,0.11,66.67%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/18/25,14,2,14.29%,0.03,1.79,24,100.00%,0.01,58.33%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/19/25,1,0,0.00%,0.00,0.32,4,100.00%,0.00,25.00%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/20/25,11,2,18.18%,0.02,1.68,22,100.00%,0.01,50.00%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/21/25,5,0,0.00%,0.01,2.16,8,100.00%,0.00,62.50%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/22/25,7,4,57.14%,0.03,4.44,13,100.00%,0.01,53.85%
com.calendar.schedule.taskapp,Calender,Uzbekistan,3/23/25,5,1,20.00%,0.02,3.55,14,100.00%,0.02,35.71%
com.calendar.schedule.taskapp,Calender,Venezuela,3/15/25,10,4,40.00%,0.05,4.75,15,100.00%,0.01,66.67%
com.calendar.schedule.taskapp,Calender,Venezuela,3/17/25,5,3,60.00%,0.01,1.88,7,100.00%,0.00,71.43%
com.calendar.schedule.taskapp,Calender,Venezuela,3/18/25,6,4,66.67%,0.02,2.56,14,92.86%,0.00,42.86%
com.calendar.schedule.taskapp,Calender,Venezuela,3/19/25,32,14,43.75%,0.13,3.94,55,100.00%,0.01,58.18%
com.calendar.schedule.taskapp,Calender,Venezuela,3/20/25,6,0,0.00%,0.02,2.96,16,100.00%,0.00,37.50%
com.calendar.schedule.taskapp,Calender,Venezuela,3/21/25,2,0,0.00%,0.01,6.41,14,100.00%,0.00,14.29%
com.calendar.schedule.taskapp,Calender,Venezuela,3/22/25,2,1,50.00%,0.01,3.74,16,75.00%,0.01,12.50%
com.calendar.schedule.taskapp,Calender,Venezuela,3/23/25,5,0,0.00%,0.02,3.15,27,92.59%,0.00,18.52%
com.calendar.schedule.taskapp,Calender,Vietnam,3/20/25,9,2,22.22%,0.00,0.50,19,100.00%,0.00,47.37%
com.calendar.schedule.taskapp,Calender,Vietnam,3/21/25,1,0,0.00%,0.00,0.19,2,100.00%,0.00,50.00%
com.calendar.schedule.taskapp,Calender,Yemen,3/13/25,0,0,0.00%,0.00,0.00,3,66.67%,0.00,0.00%
com.calendar.schedule.taskapp,Calender,Zambia,3/14/25,10,2,20.00%,0.04,4.24,17,100.00%,0.02,58.82%
com.calendar.schedule.taskapp,Calender,Zambia,3/15/25,6,1,16.67%,0.05,8.46,10,100.00%,0.05,60.00%
com.calendar.schedule.taskapp,Calender,Zimbabwe,3/17/25,1,0,0.00%,0.01,5.18,2,100.00%,0.00,50.00%
Total,,,,"17,355","3,783",21.80%,551.82,31.80,"35,719",98.54%,0.15,48.59%
